event_name,user_pseudo_id,item_id,item_name
select_item,592F8FDA75C247288AE2176ACB6361E6,1,Basic Lunch
select_item,592F8FDA75C247288AE2176ACB6361E6,18,Deluxe Lunch
select_item,592F8FDA75C247288AE2176ACB6361E6,61,Java Lunch
select_item,592F8FDA75C247288AE2176ACB6361E6,28,Pink Lunch
select_item,592F8FDA75C247288AE2176ACB6361E6,88,Makmur (Makan Murah)
select_item,592F8FDA75C247288AE2176ACB6361E6,1532,Suapan Sedap
select_item,592F8FDA75C247288AE2176ACB6361E6,1530,Treats
select_item,592F8FDA75C247288AE2176ACB6361E6,1527,Delight
select_item,592F8FDA75C247288AE2176ACB6361E6,1525,Tasty II
select_item,592F8FDA75C247288AE2176ACB6361E6,1525,Tasty II
select_item,592F8FDA75C247288AE2176ACB6361E6,1535,Spicy
select_item,592F8FDA75C247288AE2176ACB6361E6,1530,Treats
select_item,592F8FDA75C247288AE2176ACB6361E6,206,D'Lunch by d'Sun
select_item,592F8FDA75C247288AE2176ACB6361E6,1,Basic Lunch
select_item,592F8FDA75C247288AE2176ACB6361E6,18,Deluxe Lunch
select_item,592F8FDA75C247288AE2176ACB6361E6,1527,Delight
select_item,592F8FDA75C247288AE2176ACB6361E6,95,Tastylicious Lunch
select_item,5D7B7D21F46444C2B121DF19AA8FC9B7,1530,Treats
select_item,8005BB76954440D3ACE63B8C723A2DA9,858,Nasi Merah Rendang Daging
add_to_cart,8005BB76954440D3ACE63B8C723A2DA9,858,Nasi Merah Rendang Daging
select_item,8005BB76954440D3ACE63B8C723A2DA9,858,Nasi Merah Rendang Daging
select_item,8005BB76954440D3ACE63B8C723A2DA9,13588,Nasi Ayam Bakar
add_to_cart,8005BB76954440D3ACE63B8C723A2DA9,13588,Nasi Ayam Bakar
select_item,8005BB76954440D3ACE63B8C723A2DA9,13820,Baked Potato
select_item,8005BB76954440D3ACE63B8C723A2DA9,382,Fish Katsu with Sauce
select_item,8005BB76954440D3ACE63B8C723A2DA9,1851,Soto Ayam Lamongan
add_to_cart,8005BB76954440D3ACE63B8C723A2DA9,1851,Soto Ayam Lamongan
select_item,8005BB76954440D3ACE63B8C723A2DA9,11376,Nasi Kuning Ayam Suwir
select_item,8005BB76954440D3ACE63B8C723A2DA9,11375,Chicken Teriyaki Ricebowl
select_item,8005BB76954440D3ACE63B8C723A2DA9,13401,Hemat Nusantara Chicken Salted Egg
select_item,8005BB76954440D3ACE63B8C723A2DA9,13654,Nasi Dori Matah
select_item,8005BB76954440D3ACE63B8C723A2DA9,14418,Nasi Ayam Goreng Sayur Toge Tumis Tahu
select_item,8005BB76954440D3ACE63B8C723A2DA9,15028,Nasi Ikan Fillet Salted Egg
select_item,8005BB76954440D3ACE63B8C723A2DA9,15019,Chicken Steak
add_to_cart,8005BB76954440D3ACE63B8C723A2DA9,15019,Chicken Steak
select_item,8005BB76954440D3ACE63B8C723A2DA9,15034,Chicken Salted Egg with Garlic Sauteed Spinach
add_to_cart,8005BB76954440D3ACE63B8C723A2DA9,15034,Chicken Salted Egg with Garlic Sauteed Spinach
remove_from_cart,8005BB76954440D3ACE63B8C723A2DA9,8372,(not set)
select_item,8005BB76954440D3ACE63B8C723A2DA9,15019,Chicken Steak
remove_from_cart,8005BB76954440D3ACE63B8C723A2DA9,15970,(not set)
select_item,8005BB76954440D3ACE63B8C723A2DA9,15034,Chicken Salted Egg with Garlic Sauteed Spinach
select_item,8005BB76954440D3ACE63B8C723A2DA9,15034,Chicken Salted Egg with Garlic Sauteed Spinach
select_item,8005BB76954440D3ACE63B8C723A2DA9,1524,Basic Lunch Plus
select_item,8005BB76954440D3ACE63B8C723A2DA9,91,Mini Basic
select_item,8005BB76954440D3ACE63B8C723A2DA9,61,Java Lunch
select_item,8005BB76954440D3ACE63B8C723A2DA9,1560,Dailycious
select_item,8005BB76954440D3ACE63B8C723A2DA9,1525,Tasty II
select_item,8005BB76954440D3ACE63B8C723A2DA9,1497,Tasty
select_item,8005BB76954440D3ACE63B8C723A2DA9,1527,Delight
select_item,8005BB76954440D3ACE63B8C723A2DA9,1532,Suapan Sedap
select_item,8005BB76954440D3ACE63B8C723A2DA9,88,Makmur (Makan Murah)
select_item,8005BB76954440D3ACE63B8C723A2DA9,675,Nutripack
select_item,8005BB76954440D3ACE63B8C723A2DA9,479,Chinese Wok
select_item,8005BB76954440D3ACE63B8C723A2DA9,30,Western
select_item,8005BB76954440D3ACE63B8C723A2DA9,634,Sajian Sunda Ceu Kokom
select_item,8005BB76954440D3ACE63B8C723A2DA9,924,Bekal Bunda
select_item,8005BB76954440D3ACE63B8C723A2DA9,1267,Pasta Buono
select_item,8005BB76954440D3ACE63B8C723A2DA9,1269,Yoshio
select_item,8005BB76954440D3ACE63B8C723A2DA9,1492,Bundling 2 Pax Pink Lunch
select_item,8005BB76954440D3ACE63B8C723A2DA9,1510,Lunch Box by Pawon Mbok Hikmah
select_item,8005BB76954440D3ACE63B8C723A2DA9,1524,Basic Lunch Plus
select_item,8005BB76954440D3ACE63B8C723A2DA9,1532,Suapan Sedap
select_item,8005BB76954440D3ACE63B8C723A2DA9,1530,Treats
select_item,8005BB76954440D3ACE63B8C723A2DA9,1528,Savoury
select_item,8005BB76954440D3ACE63B8C723A2DA9,15029,Nasi Ayam Saus Telur Asin
select_item,8005BB76954440D3ACE63B8C723A2DA9,15027,Nasi Otak-otak Salted Egg
select_item,8005BB76954440D3ACE63B8C723A2DA9,15071,Nasi Dori Saus Telur Asin
select_item,8005BB76954440D3ACE63B8C723A2DA9,5600,Nasi Goreng Magelangan
select_item,8005BB76954440D3ACE63B8C723A2DA9,506,Kwetiauw Goreng Ayam
select_item,8005BB76954440D3ACE63B8C723A2DA9,6872,Nasi Kebuli Ayam
select_item,8005BB76954440D3ACE63B8C723A2DA9,6711,Dimsum Kukus Mix (isi 10 pcs)
select_item,8005BB76954440D3ACE63B8C723A2DA9,14035,Beef Teriyaki by Dapuriga
select_item,8005BB76954440D3ACE63B8C723A2DA9,1,"""Fried"" Chicken"
select_item,8005BB76954440D3ACE63B8C723A2DA9,6537,Selat Solo
select_item,8005BB76954440D3ACE63B8C723A2DA9,5536,Chicken Bolognese Penne & Sauteed Vegetables
select_item,8005BB76954440D3ACE63B8C723A2DA9,6532,Nasi Dori Cabe Garam
select_item,8005BB76954440D3ACE63B8C723A2DA9,11370,Nasgor Ayam Sambal Ijo
select_item,8005BB76954440D3ACE63B8C723A2DA9,11631,Fussili Pesto Caesar Dressing
select_item,8005BB76954440D3ACE63B8C723A2DA9,11427,Nasi Ayam Kremes
select_item,8005BB76954440D3ACE63B8C723A2DA9,11715,Nasi Merah Rendang Daging Mini
select_item,8005BB76954440D3ACE63B8C723A2DA9,12799,Spagetti Chicken Blackpepper 
select_item,8005BB76954440D3ACE63B8C723A2DA9,13601,Nasi Gudeg
select_item,8005BB76954440D3ACE63B8C723A2DA9,13654,Nasi Dori Matah
select_item,8005BB76954440D3ACE63B8C723A2DA9,14418,Nasi Ayam Goreng Sayur Toge Tumis Tahu
select_item,8005BB76954440D3ACE63B8C723A2DA9,14793,American Black Pepper Wings
select_item,8005BB76954440D3ACE63B8C723A2DA9,14791,Asian Chicken Wings Salt Cheese sauce (saus telur asin dan keju)
select_item,8005BB76954440D3ACE63B8C723A2DA9,15028,Nasi Ikan Fillet Salted Egg
select_item,4067AFB65938439A8E5FBE12FCB5BBB1,6290,Bundling 2 Pax Chicken Bolognese Penne & Sauteed Vegetables
add_to_cart,4067AFB65938439A8E5FBE12FCB5BBB1,6290,Bundling 2 Pax Chicken Bolognese Penne & Sauteed Vegetables
select_item,4067AFB65938439A8E5FBE12FCB5BBB1,11855,Rice Bowl Egg Chicken Roll
select_item,4067AFB65938439A8E5FBE12FCB5BBB1,5862,Fillet Ikan Saus Jimbaran by DKI Catering
select_item,4067AFB65938439A8E5FBE12FCB5BBB1,11427,Nasi Ayam Kremes
select_item,4067AFB65938439A8E5FBE12FCB5BBB1,13382,Nasi Ikan Kuah Asam
select_item,4067AFB65938439A8E5FBE12FCB5BBB1,12791,Nasi Liwet Cumi Cabai Hijau
select_item,4067AFB65938439A8E5FBE12FCB5BBB1,13588,Nasi Ayam Bakar
select_item,4067AFB65938439A8E5FBE12FCB5BBB1,13601,Nasi Gudeg
select_item,4067AFB65938439A8E5FBE12FCB5BBB1,15032,Dory Salted Egg
select_item,4067AFB65938439A8E5FBE12FCB5BBB1,15032,Dory Salted Egg
select_item,4067AFB65938439A8E5FBE12FCB5BBB1,15032,Dory Salted Egg
add_to_cart,4067AFB65938439A8E5FBE12FCB5BBB1,15032,Dory Salted Egg
select_item,010C39D9900145CC8850FD21D6554D3B,106,Raja Laut Seafood 101 
select_item,010C39D9900145CC8850FD21D6554D3B,979,Ryan Kuliner
select_item,010C39D9900145CC8850FD21D6554D3B,1366,nasi bebek mania suromadu
select_item,010C39D9900145CC8850FD21D6554D3B,646,Pecel Ayam Lele Azura
select_item,010C39D9900145CC8850FD21D6554D3B,2742,Rumah Ningrum
select_item,010C39D9900145CC8850FD21D6554D3B,1878,Bebek Sambal Ijo Bebekbang
select_item,010C39D9900145CC8850FD21D6554D3B,979,Ryan Kuliner
add_to_cart,010C39D9900145CC8850FD21D6554D3B,25872,Nasi Goreng Bakso Gledek
add_to_cart,010C39D9900145CC8850FD21D6554D3B,23577,Green Tea Iced
select_item,73DD204EF1144C5390FB90D918DA2258,18,Deluxe Lunch
select_item,B60363F8CA86472EB2D5C9B589278AB9,1899,Burger Pasta Dapoer Keju Demplon
select_item,B60363F8CA86472EB2D5C9B589278AB9,75,Hemat Nusantara
select_item,B60363F8CA86472EB2D5C9B589278AB9,1505,Kotakin
select_item,2EEED123BF5849C0BAC31A7F1866FABF,13247,Nasi Ayam Suwir Cabai Hijau
add_to_cart,2EEED123BF5849C0BAC31A7F1866FABF,13247,Nasi Ayam Suwir Cabai Hijau
begin_checkout,2EEED123BF5849C0BAC31A7F1866FABF,15770,Nasi Ayam Suwir Cabai Hijau
select_item,153FE080777C4995AD21D36D3EFBEAD4,13704,Nasi Ayam Rendang
select_item,153FE080777C4995AD21D36D3EFBEAD4,1530,Telur Balado Isi 6
select_item,153FE080777C4995AD21D36D3EFBEAD4,1533,Ayam Rica 5 Potong
select_item,153FE080777C4995AD21D36D3EFBEAD4,1423,Cumi Pete Cabe Ijo 500gr
select_item,153FE080777C4995AD21D36D3EFBEAD4,1422,Ayam Cabe Ijo 500gr
select_item,153FE080777C4995AD21D36D3EFBEAD4,1420,Ayam Goreng Serundeng 500gr
select_item,153FE080777C4995AD21D36D3EFBEAD4,1421,Ayam Goreng Bacem 500gr
select_item,153FE080777C4995AD21D36D3EFBEAD4,9769,Nasi Mandhi Ayam Bakar
select_item,153FE080777C4995AD21D36D3EFBEAD4,12299,The Samurai Sushi
select_item,153FE080777C4995AD21D36D3EFBEAD4,12300,Godzilla Sushi
select_item,153FE080777C4995AD21D36D3EFBEAD4,12298,Geisha Sushi
add_to_cart,153FE080777C4995AD21D36D3EFBEAD4,12298,Geisha Sushi
select_item,153FE080777C4995AD21D36D3EFBEAD4,12300,Godzilla Sushi
select_item,153FE080777C4995AD21D36D3EFBEAD4,12299,The Samurai Sushi
select_item,153FE080777C4995AD21D36D3EFBEAD4,1166,Shitako Chicken Kebab
select_item,153FE080777C4995AD21D36D3EFBEAD4,1618,Ayam Pesmol + Perkedel Kentang (4 porsi)
select_item,153FE080777C4995AD21D36D3EFBEAD4,11493,Tuna Spaghetti Aglio E Olio
add_to_cart,153FE080777C4995AD21D36D3EFBEAD4,11493,Tuna Spaghetti Aglio E Olio
select_item,153FE080777C4995AD21D36D3EFBEAD4,7845,Smoked Beef Spaghetti Aglio E Olio
add_to_cart,153FE080777C4995AD21D36D3EFBEAD4,7845,Smoked Beef Spaghetti Aglio E Olio
remove_from_cart,153FE080777C4995AD21D36D3EFBEAD4,15430,(not set)
select_item,F8CB9AADEF88488184C869D646294833,11327,Combo 2
select_item,F8CB9AADEF88488184C869D646294833,15029,Nasi Ayam Saus Telur Asin
select_item,F8CB9AADEF88488184C869D646294833,15030,Butter Rice with Crispy Tofu Salted Egg and Broccolli
select_item,744D3EEC3FD14091A369436B0191E194,2416,Cumi Hitam Dabu-Dabu
select_item,744D3EEC3FD14091A369436B0191E194,1326,Ayam Sambal Bawang dan Sayur
select_item,744D3EEC3FD14091A369436B0191E194,14602,Nasi Cumi Sambal Ijo Spesial
add_to_cart,744D3EEC3FD14091A369436B0191E194,14602,Nasi Cumi Sambal Ijo Spesial
select_item,744D3EEC3FD14091A369436B0191E194,13117,Teri Kacang Medan
select_item,744D3EEC3FD14091A369436B0191E194,12867,Ikan Cakalang Rica Pedas (250gr)
select_item,744D3EEC3FD14091A369436B0191E194,12867,Ikan Cakalang Rica Pedas (250gr)
add_to_cart,744D3EEC3FD14091A369436B0191E194,12867,Ikan Cakalang Rica Pedas (250gr)
remove_from_cart,744D3EEC3FD14091A369436B0191E194,15591,(not set)
select_item,744D3EEC3FD14091A369436B0191E194,1275,Chicken Salted Egg
add_to_cart,744D3EEC3FD14091A369436B0191E194,1275,Chicken Salted Egg
select_item,744D3EEC3FD14091A369436B0191E194,13401,Hemat Nusantara Chicken Salted Egg
add_to_cart,744D3EEC3FD14091A369436B0191E194,13401,Hemat Nusantara Chicken Salted Egg
select_item,744D3EEC3FD14091A369436B0191E194,2416,Cumi Hitam Dabu-Dabu
add_to_cart,744D3EEC3FD14091A369436B0191E194,2416,Cumi Hitam Dabu-Dabu
remove_from_cart,744D3EEC3FD14091A369436B0191E194,16592,(not set)
remove_from_cart,744D3EEC3FD14091A369436B0191E194,10060,(not set)
select_item,744D3EEC3FD14091A369436B0191E194,1884,Nasi Goreng Seafood Larisa
select_item,744D3EEC3FD14091A369436B0191E194,1106,Rice Box Reuni
add_to_cart,744D3EEC3FD14091A369436B0191E194,12460,ayam sambal matah
begin_checkout,744D3EEC3FD14091A369436B0191E194,12460,ayam sambal matah
select_item,2FB66F87AE4C4B8EB61952A865CDE6D9,1030,Notabene Coffee & Bistro
add_to_cart,2FB66F87AE4C4B8EB61952A865CDE6D9,11682,Creamy Bulgogi Chicken 
begin_checkout,2FB66F87AE4C4B8EB61952A865CDE6D9,11682,Creamy Bulgogi Chicken 
select_item,820B7F9835BD445DB6CC54F2445DC5B7,18,Deluxe Lunch
select_item,820B7F9835BD445DB6CC54F2445DC5B7,220,Masakan Mama - Lunch
select_item,820B7F9835BD445DB6CC54F2445DC5B7,5160,Ikan Rica-rica
select_item,3A0454D1A4314A74B193AFF6BF470969,88,Makmur (Makan Murah)
select_item,3A0454D1A4314A74B193AFF6BF470969,18,Deluxe Lunch
select_item,3A0454D1A4314A74B193AFF6BF470969,1505,Kotakin
select_item,058C4612F979440B91EE236FB5004B7C,417,Hungry Attack
select_item,058C4612F979440B91EE236FB5004B7C,642,PawonQu
select_item,058C4612F979440B91EE236FB5004B7C,228,"LettuceCook.id, Tebet"
select_item,058C4612F979440B91EE236FB5004B7C,2165,A.D.S kitchen
select_item,058C4612F979440B91EE236FB5004B7C,2742,Rumah Ningrum
select_item,058C4612F979440B91EE236FB5004B7C,1085,brongkos by roemahkoe
select_item,058C4612F979440B91EE236FB5004B7C,1030,Notabene Coffee & Bistro
add_to_cart,058C4612F979440B91EE236FB5004B7C,11684,Ontama Beef Bowl 
begin_checkout,058C4612F979440B91EE236FB5004B7C,11684,Ontama Beef Bowl 
select_item,25ED32181C754ABCA4B78949F9956A3C,1218,dapur super mom
select_item,EB947850C26D467487D6139A7252631E,1034,Oh! Salad
select_item,EB947850C26D467487D6139A7252631E,1497,Tasty
select_item,EB947850C26D467487D6139A7252631E,1533,Healthy Lunch by Bakoel Mama
select_item,EB947850C26D467487D6139A7252631E,1267,Pasta Buono
select_item,EB947850C26D467487D6139A7252631E,1560,Dailycious
select_item,EB947850C26D467487D6139A7252631E,1497,Tasty
select_item,EB947850C26D467487D6139A7252631E,88,Makmur (Makan Murah)
select_item,EB947850C26D467487D6139A7252631E,1530,Treats
select_item,EB947850C26D467487D6139A7252631E,1527,Delight
select_item,EB947850C26D467487D6139A7252631E,1528,Savoury
select_item,EB947850C26D467487D6139A7252631E,1525,Tasty II
select_item,EB947850C26D467487D6139A7252631E,1532,Suapan Sedap
select_item,EB947850C26D467487D6139A7252631E,1560,Dailycious
select_item,EB947850C26D467487D6139A7252631E,1560,Dailycious
add_to_cart,EB947850C26D467487D6139A7252631E,1560,Dailycious
add_to_cart,EB947850C26D467487D6139A7252631E,1560,Dailycious
add_to_cart,EB947850C26D467487D6139A7252631E,1560,Dailycious
add_to_cart,EB947850C26D467487D6139A7252631E,1560,Dailycious
add_to_cart,EB947850C26D467487D6139A7252631E,1560,Dailycious
select_item,EB947850C26D467487D6139A7252631E,1560,Dailycious
select_item,508B1CC7DDE54296B96DECD43929BD1E,1530,Treats
select_item,508B1CC7DDE54296B96DECD43929BD1E,1527,Delight
add_to_cart,508B1CC7DDE54296B96DECD43929BD1E,1527,Delight
begin_checkout,508B1CC7DDE54296B96DECD43929BD1E,15831,Ayam Rica dan Tumis Sawi Putih
select_item,508B1CC7DDE54296B96DECD43929BD1E,1774,Martabak Barokah
add_to_cart,508B1CC7DDE54296B96DECD43929BD1E,17091,Telor Spesial (3 telor)
begin_checkout,508B1CC7DDE54296B96DECD43929BD1E,17091,Telor Spesial (3 telor)
select_item,BB9AD572EBB442F182C44CC4A1BF17F1,1034,Oh! Salad
add_to_cart,BB9AD572EBB442F182C44CC4A1BF17F1,1034,Oh! Salad
add_to_cart,BB9AD572EBB442F182C44CC4A1BF17F1,1034,Oh! Salad
add_to_cart,BB9AD572EBB442F182C44CC4A1BF17F1,1034,Oh! Salad
add_to_cart,BB9AD572EBB442F182C44CC4A1BF17F1,1034,Oh! Salad
add_to_cart,BB9AD572EBB442F182C44CC4A1BF17F1,1034,Oh! Salad
select_item,BB9AD572EBB442F182C44CC4A1BF17F1,1218,dapur super mom
select_item,BB9AD572EBB442F182C44CC4A1BF17F1,1218,dapur super mom
add_to_cart,BB9AD572EBB442F182C44CC4A1BF17F1,11347,paket ayam geprek
begin_checkout,BB9AD572EBB442F182C44CC4A1BF17F1,11347,paket ayam geprek
select_item,BB9AD572EBB442F182C44CC4A1BF17F1,13947,Ayam Goreng Serai
select_item,BB9AD572EBB442F182C44CC4A1BF17F1,14553,Paket Nasi Lemak Paha Ayam Guling Taliwang
select_item,33F4DB9E772743C895011DDDE298BE74,1527,Delight
select_item,33F4DB9E772743C895011DDDE298BE74,1529,Yummy
select_item,BB9AD572EBB442F182C44CC4A1BF17F1,14551,Paket Nasi Lemak Paha Ayam Guling Taliwang
select_item,BB9AD572EBB442F182C44CC4A1BF17F1,7241,Ayam Balado dan Ayam Suwir Pedas
add_to_cart,33F4DB9E772743C895011DDDE298BE74,1529,Yummy
add_to_cart,33F4DB9E772743C895011DDDE298BE74,1529,Yummy
add_to_cart,33F4DB9E772743C895011DDDE298BE74,1529,Yummy
select_item,BB9AD572EBB442F182C44CC4A1BF17F1,1523,Mamasse
select_item,33F4DB9E772743C895011DDDE298BE74,75,Hemat Nusantara
add_to_cart,33F4DB9E772743C895011DDDE298BE74,75,Hemat Nusantara
add_to_cart,33F4DB9E772743C895011DDDE298BE74,75,Hemat Nusantara
add_to_cart,33F4DB9E772743C895011DDDE298BE74,75,Hemat Nusantara
select_item,33F4DB9E772743C895011DDDE298BE74,315,Luncheap by AJ Catering
select_item,BB9AD572EBB442F182C44CC4A1BF17F1,1034,Oh! Salad
select_item,33F4DB9E772743C895011DDDE298BE74,478,Chinese Wok Mini
select_item,33F4DB9E772743C895011DDDE298BE74,1223,Gudeg Nusantara
select_item,BB9AD572EBB442F182C44CC4A1BF17F1,1034,Oh! Salad
select_item,33F4DB9E772743C895011DDDE298BE74,1497,Tasty
add_to_cart,33F4DB9E772743C895011DDDE298BE74,1497,Tasty
add_to_cart,33F4DB9E772743C895011DDDE298BE74,1497,Tasty
add_to_cart,33F4DB9E772743C895011DDDE298BE74,1497,Tasty
add_to_cart,33F4DB9E772743C895011DDDE298BE74,1497,Tasty
select_item,33F4DB9E772743C895011DDDE298BE74,1525,Tasty II
select_item,33F4DB9E772743C895011DDDE298BE74,1524,Basic Lunch Plus
select_item,33F4DB9E772743C895011DDDE298BE74,1532,Suapan Sedap
add_to_cart,33F4DB9E772743C895011DDDE298BE74,1532,Suapan Sedap
add_to_cart,33F4DB9E772743C895011DDDE298BE74,1532,Suapan Sedap
select_item,33F4DB9E772743C895011DDDE298BE74,1530,Treats
add_to_cart,33F4DB9E772743C895011DDDE298BE74,1530,Treats
add_to_cart,33F4DB9E772743C895011DDDE298BE74,1530,Treats
add_to_cart,33F4DB9E772743C895011DDDE298BE74,1530,Treats
add_to_cart,33F4DB9E772743C895011DDDE298BE74,1530,Treats
add_to_cart,33F4DB9E772743C895011DDDE298BE74,1530,Treats
select_item,33F4DB9E772743C895011DDDE298BE74,1528,Savoury
add_to_cart,33F4DB9E772743C895011DDDE298BE74,1528,Savoury
add_to_cart,33F4DB9E772743C895011DDDE298BE74,1528,Savoury
add_to_cart,33F4DB9E772743C895011DDDE298BE74,1528,Savoury
add_to_cart,33F4DB9E772743C895011DDDE298BE74,1528,Savoury
add_to_cart,33F4DB9E772743C895011DDDE298BE74,1528,Savoury
remove_from_cart,33F4DB9E772743C895011DDDE298BE74,15931,(not set)
remove_from_cart,33F4DB9E772743C895011DDDE298BE74,14943,(not set)
remove_from_cart,33F4DB9E772743C895011DDDE298BE74,15971,(not set)
remove_from_cart,33F4DB9E772743C895011DDDE298BE74,15932,(not set)
remove_from_cart,33F4DB9E772743C895011DDDE298BE74,14944,(not set)
remove_from_cart,33F4DB9E772743C895011DDDE298BE74,15972,(not set)
remove_from_cart,33F4DB9E772743C895011DDDE298BE74,15872,(not set)
remove_from_cart,33F4DB9E772743C895011DDDE298BE74,15970,(not set)
remove_from_cart,33F4DB9E772743C895011DDDE298BE74,14941,(not set)
remove_from_cart,33F4DB9E772743C895011DDDE298BE74,14923,(not set)
remove_from_cart,33F4DB9E772743C895011DDDE298BE74,16005,(not set)
remove_from_cart,33F4DB9E772743C895011DDDE298BE74,15973,(not set)
remove_from_cart,33F4DB9E772743C895011DDDE298BE74,15974,(not set)
remove_from_cart,33F4DB9E772743C895011DDDE298BE74,15877,(not set)
select_item,33F4DB9E772743C895011DDDE298BE74,1511,Bundling 2 Pack Tasty Kulina x Twenty8
select_item,33F4DB9E772743C895011DDDE298BE74,1434,Basic Lunch Bundling (2 pax)
select_item,33F4DB9E772743C895011DDDE298BE74,1432,Deluxe Lunch Bundling (2 pax)
select_item,33F4DB9E772743C895011DDDE298BE74,1444,Sajian Sunda Ceu Kokom Bundling (2 Pax)
select_item,33F4DB9E772743C895011DDDE298BE74,1475,Bundling 2 pax Soto Nusantara
select_item,33F4DB9E772743C895011DDDE298BE74,1491,Bundling 2 Pax Java Lunch
add_to_cart,33F4DB9E772743C895011DDDE298BE74,1491,Bundling 2 Pax Java Lunch
select_item,33F4DB9E772743C895011DDDE298BE74,1526,Bundling 2 Pack Tasty II Kulina x Twenty8
select_item,33F4DB9E772743C895011DDDE298BE74,1511,Bundling 2 Pack Tasty Kulina x Twenty8
select_item,33F4DB9E772743C895011DDDE298BE74,1434,Basic Lunch Bundling (2 pax)
add_to_cart,33F4DB9E772743C895011DDDE298BE74,1434,Basic Lunch Bundling (2 pax)
select_item,33F4DB9E772743C895011DDDE298BE74,1432,Deluxe Lunch Bundling (2 pax)
add_to_cart,33F4DB9E772743C895011DDDE298BE74,1432,Deluxe Lunch Bundling (2 pax)
select_item,33F4DB9E772743C895011DDDE298BE74,1444,Sajian Sunda Ceu Kokom Bundling (2 Pax)
add_to_cart,33F4DB9E772743C895011DDDE298BE74,1444,Sajian Sunda Ceu Kokom Bundling (2 Pax)
select_item,33F4DB9E772743C895011DDDE298BE74,1475,Bundling 2 pax Soto Nusantara
select_item,33F4DB9E772743C895011DDDE298BE74,1491,Bundling 2 Pax Java Lunch
select_item,33F4DB9E772743C895011DDDE298BE74,1526,Bundling 2 Pack Tasty II Kulina x Twenty8
remove_from_cart,33F4DB9E772743C895011DDDE298BE74,12643,(not set)
remove_from_cart,33F4DB9E772743C895011DDDE298BE74,13258,(not set)
select_item,33F4DB9E772743C895011DDDE298BE74,1511,Bundling 2 Pack Tasty Kulina x Twenty8
select_item,33F4DB9E772743C895011DDDE298BE74,1434,Basic Lunch Bundling (2 pax)
select_item,33F4DB9E772743C895011DDDE298BE74,1434,Basic Lunch Bundling (2 pax)
select_item,33F4DB9E772743C895011DDDE298BE74,1432,Deluxe Lunch Bundling (2 pax)
add_to_cart,33F4DB9E772743C895011DDDE298BE74,1432,Deluxe Lunch Bundling (2 pax)
select_item,33F4DB9E772743C895011DDDE298BE74,1432,Deluxe Lunch Bundling (2 pax)
add_to_cart,33F4DB9E772743C895011DDDE298BE74,1432,Deluxe Lunch Bundling (2 pax)
select_item,33F4DB9E772743C895011DDDE298BE74,1444,Sajian Sunda Ceu Kokom Bundling (2 Pax)
add_to_cart,33F4DB9E772743C895011DDDE298BE74,1444,Sajian Sunda Ceu Kokom Bundling (2 Pax)
select_item,33F4DB9E772743C895011DDDE298BE74,1475,Bundling 2 pax Soto Nusantara
select_item,33F4DB9E772743C895011DDDE298BE74,1491,Bundling 2 Pax Java Lunch
add_to_cart,33F4DB9E772743C895011DDDE298BE74,1491,Bundling 2 Pax Java Lunch
remove_from_cart,33F4DB9E772743C895011DDDE298BE74,13221,(not set)
remove_from_cart,33F4DB9E772743C895011DDDE298BE74,12642,(not set)
select_item,33F4DB9E772743C895011DDDE298BE74,1511,Bundling 2 Pack Tasty Kulina x Twenty8
select_item,33F4DB9E772743C895011DDDE298BE74,1527,Delight
select_item,33F4DB9E772743C895011DDDE298BE74,1529,Yummy
select_item,33F4DB9E772743C895011DDDE298BE74,1529,Yummy
remove_from_cart,33F4DB9E772743C895011DDDE298BE74,15875,(not set)
remove_from_cart,33F4DB9E772743C895011DDDE298BE74,15876,(not set)
remove_from_cart,33F4DB9E772743C895011DDDE298BE74,14072,(not set)
remove_from_cart,33F4DB9E772743C895011DDDE298BE74,15878,(not set)
select_item,583C8CC2438E479B900FB7E78701BC0F,91,Mini Basic
select_item,583C8CC2438E479B900FB7E78701BC0F,76,Barasa by KokoWoku
select_item,583C8CC2438E479B900FB7E78701BC0F,1529,Yummy
select_item,583C8CC2438E479B900FB7E78701BC0F,1759,NUSA Cumi Pedas
select_item,7833FD2A99CC47FEAFE06BD50239AE6D,6711,Dimsum Kukus Mix (isi 10 pcs)
add_to_cart,7833FD2A99CC47FEAFE06BD50239AE6D,6711,Dimsum Kukus Mix (isi 10 pcs)
begin_checkout,7833FD2A99CC47FEAFE06BD50239AE6D,13396,Dimsum Kukus Mix (isi 10 pcs)
select_item,7833FD2A99CC47FEAFE06BD50239AE6D,11967,Paket Nasi Daging Mercon
select_item,7833FD2A99CC47FEAFE06BD50239AE6D,11967,Paket Nasi Daging Mercon
select_item,7833FD2A99CC47FEAFE06BD50239AE6D,12189,Nasi Dendeng Balado Sapi
select_item,7833FD2A99CC47FEAFE06BD50239AE6D,344,Crispy Chicken Bowl with Sambal
select_item,7833FD2A99CC47FEAFE06BD50239AE6D,7082, Nasi goreng ikan asin spesial
select_item,7833FD2A99CC47FEAFE06BD50239AE6D,7082, Nasi goreng ikan asin spesial
add_to_cart,7833FD2A99CC47FEAFE06BD50239AE6D,7082, Nasi goreng ikan asin spesial
begin_checkout,7833FD2A99CC47FEAFE06BD50239AE6D,13640, Nasi goreng ikan asin spesial
select_item,7833FD2A99CC47FEAFE06BD50239AE6D,7790,Nasi Ayam Bakar dan Bakwan Jagung
